equipment_type,cntry_army,flag,system,status,image_link,total_equipment_type_oryx,total_system_oryx,total_destroyed_oryx,total_abandoned_oryx,total_captured_oryx,total_damaged_oryx,timestamp
Tanks,Russia,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_the_Soviet_Union.svg/23px-Flag_of_the_Soviet_Union.svg.png,T-64BV,destroyed,https://twitter.com/UAWeapons/status/1531973654313152515,24,761,428,54,259,20,2022-06-06T21:07:10Z
Tanks,Russia,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_the_Soviet_Union.svg/23px-Flag_of_the_Soviet_Union.svg.png,T-64BV,destroyed,https://i.postimg.cc/x1Ldg955/g55.jpg,24,761,428,54,259,20,2022-06-06T21:07:10Z
Tanks,Russia,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_the_Soviet_Union.svg/23px-Flag_of_the_Soviet_Union.svg.png,T-64BV,damaged,https://i.postimg.cc/DfYzLMQ3/v60.png,24,761,428,54,259,20,2022-06-06T21:07:10Z
Tanks,Russia,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_the_Soviet_Union.svg/23px-Flag_of_the_Soviet_Union.svg.png,T-64BV,damaged,https://i.postimg.cc/SQYyjpnT/887.jpg,24,761,428,54,259,20,2022-06-06T21:07:10Z
Tanks,Russia,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_the_Soviet_Union.svg/23px-Flag_of_the_Soviet_Union.svg.png,T-64BV,damaged,https://i.postimg.cc/Gmh6ZzQv/31d.png,24,761,428,54,259,20,2022-06-06T21:07:10Z
Tanks,Russia,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_the_Soviet_Union.svg/23px-Flag_of_the_Soviet_Union.svg.png,T-64BV,abandoned,https://i.postimg.cc/2SxhnNXW/545.jpg,24,761,428,54,259,20,2022-06-06T21:07:10Z
Tanks,Russia,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_the_Soviet_Union.svg/23px-Flag_of_the_Soviet_Union.svg.png,T-64BV,captured,https://i.postimg.cc/rydk48wh/n0.png,24,761,428,54,259,20,2022-06-06T21:07:10Z
Tanks,Russia,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_the_Soviet_Union.svg/23px-Flag_of_the_Soviet_Union.svg.png,T-64BV,captured,https://i.postimg.cc/VL4dSdk8/32133.png,24,761,428,54,259,20,2022-06-06T21:07:10Z
Tanks,Russia,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_the_Soviet_Union.svg/23px-Flag_of_the_Soviet_Union.svg.png,T-64BV,captured,https://i.postimg.cc/W4kWxSLT/7769.jpg,24,761,428,54,259,20,2022-06-06T21:07:10Z
Tanks,Russia,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_the_Soviet_Union.svg/23px-Flag_of_the_Soviet_Union.svg.png,T-64BV,captured,https://i.postimg.cc/kGXCNghP/h77.jpg,24,761,428,54,259,20,2022-06-06T21:07:10Z
Tanks,Russia,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_the_Soviet_Union.svg/23px-Flag_of_the_Soviet_Union.svg.png,T-72A,destroyed,https://i.postimg.cc/Prr1LXqZ/58.png,19,761,428,54,259,20,2022-06-06T21:07:10Z
Tanks,Russia,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_the_Soviet_Union.svg/23px-Flag_of_the_Soviet_Union.svg.png,T-72A,destroyed,https://i.postimg.cc/mrQPXJDB/e1.png,19,761,428,54,259,20,2022-06-06T21:07:10Z
Tanks,Russia,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_the_Soviet_Union.svg/23px-Flag_of_the_Soviet_Union.svg.png,T-72A,destroyed,https://i.postimg.cc/ZnhCrpqR/28.png,19,761,428,54,259,20,2022-06-06T21:07:10Z
Tanks,Russia,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_the_Soviet_Union.svg/23px-Flag_of_the_Soviet_Union.svg.png,T-72A,destroyed,https://i.postimg.cc/kX7BT8yc/65.jpg,19,761,428,54,259,20,2022-06-06T21:07:10Z
Tanks,Russia,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_the_Soviet_Union.svg/23px-Flag_of_the_Soviet_Union.svg.png,T-72A,destroyed,https://i.postimg.cc/Dy6Y8N89/g7.jpg,19,761,428,54,259,20,2022-06-06T21:07:10Z
Tanks,Russia,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_the_Soviet_Union.svg/23px-Flag_of_the_Soviet_Union.svg.png,T-72A,destroyed,https://i.postimg.cc/tg0SKYHf/2216.jpg,19,761,428,54,259,20,2022-06-06T21:07:10Z
Tanks,Russia,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_the_Soviet_Union.svg/23px-Flag_of_the_Soviet_Union.svg.png,T-72A,destroyed,https://i.postimg.cc/rwLTCjMW/554.jpg,19,761,428,54,259,20,2022-06-06T21:07:10Z
Tanks,Russia,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_the_Soviet_Union.svg/23px-Flag_of_the_Soviet_Union.svg.png,T-72A,abandoned,https://i.postimg.cc/q7Pd3TMR/5g4.jpg,19,761,428,54,259,20,2022-06-06T21:07:10Z
Tanks,Russia,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_the_Soviet_Union.svg/23px-Flag_of_the_Soviet_Union.svg.png,T-72A,captured,https://i.postimg.cc/gkg20f3r/ty.png,19,761,428,54,259,20,2022-06-06T21:07:10Z
Tanks,Russia,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_the_Soviet_Union.svg/23px-Flag_of_the_Soviet_Union.svg.png,T-72A,captured,https://i.postimg.cc/DfBZsDkg/558.png,19,761,428,54,259,20,2022-06-06T21:07:10Z
Tanks,Russia,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_the_Soviet_Union.svg/23px-Flag_of_the_Soviet_Union.svg.png,T-72A,captured,https://i.postimg.cc/tTk2850K/1d4.jpg,19,761,428,54,259,20,2022-06-06T21:07:10Z
Tanks,Russia,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_the_Soviet_Union.svg/23px-Flag_of_the_Soviet_Union.svg.png,T-72A,captured,https://i.postimg.cc/pLZK95pC/6652.jpg,19,761,428,54,259,20,2022-06-06T21:07:10Z
Tanks,Russia,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_the_Soviet_Union.svg/23px-Flag_of_the_Soviet_Union.svg.png,T-72A,captured,https://i.postimg.cc/j283Hqqn/3d1d.png,19,761,428,54,259,20,2022-06-06T21:07:10Z
Tanks,Russia,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_the_Soviet_Union.svg/23px-Flag_of_the_Soviet_Union.svg.png,T-72A,captured,https://i.postimg.cc/8zcL9Jbz/40.png,19,761,428,54,259,20,2022-06-06T21:07:10Z
Tanks,Russia,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_the_Soviet_Union.svg/23px-Flag_of_the_Soviet_Union.svg.png,T-72A,captured,https://i.postimg.cc/wMVfmqq2/499.png,19,761,428,54,259,20,2022-06-06T21:07:10Z
Tanks,Russia,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_the_Soviet_Union.svg/23px-Flag_of_the_Soviet_Union.svg.png,T-72A,captured,https://i.postimg.cc/wB7PKkxS/f9.jpg,19,761,428,54,259,20,2022-06-06T21:07:10Z
Tanks,Russia,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_the_Soviet_Union.svg/23px-Flag_of_the_Soviet_Union.svg.png,T-72A,captured,https://i.postimg.cc/VkHjZR9j/266.png,19,761,428,54,259,20,2022-06-06T21:07:10Z
Tanks,Russia,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_the_Soviet_Union.svg/23px-Flag_of_the_Soviet_Union.svg.png,T-72A,captured,https://i.postimg.cc/BbJTW4Xw/44h.png,19,761,428,54,259,20,2022-06-06T21:07:10Z
Tanks,Russia,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_the_Soviet_Union.svg/23px-Flag_of_the_Soviet_Union.svg.png,T-72A,captured,https://i.postimg.cc/HkMqRm4q/7j6.png,19,761,428,54,259,20,2022-06-06T21:07:10Z
Tanks,Russia,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_the_Soviet_Union.svg/23px-Flag_of_the_Soviet_Union.svg.png,T-72AV,destroyed,https://i.postimg.cc/Dz9N71pg/f5j.png,7,761,428,54,259,20,2022-06-06T21:07:10Z
Tanks,Russia,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_the_Soviet_Union.svg/23px-Flag_of_the_Soviet_Union.svg.png,T-72AV,destroyed,https://i.postimg.cc/G2b9DLfn/224.jpg,7,761,428,54,259,20,2022-06-06T21:07:10Z
Tanks,Russia,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_the_Soviet_Union.svg/23px-Flag_of_the_Soviet_Union.svg.png,T-72AV,destroyed,https://i.postimg.cc/nrvf8dH7/75.jpg,7,761,428,54,259,20,2022-06-06T21:07:10Z
Tanks,Russia,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_the_Soviet_Union.svg/23px-Flag_of_the_Soviet_Union.svg.png,T-72AV,destroyed,https://i.postimg.cc/3RNv9FcH/5547.jpg,7,761,428,54,259,20,2022-06-06T21:07:10Z
Tanks,Russia,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_the_Soviet_Union.svg/23px-Flag_of_the_Soviet_Union.svg.png,T-72AV,damaged,https://i.postimg.cc/1RJLbc6f/689.png,7,761,428,54,259,20,2022-06-06T21:07:10Z
Tanks,Russia,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_the_Soviet_Union.svg/23px-Flag_of_the_Soviet_Union.svg.png,T-72AV,captured,https://i.postimg.cc/Y0ZfvWm2/d67.png,7,761,428,54,259,20,2022-06-06T21:07:10Z
Tanks,Russia,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_the_Soviet_Union.svg/23px-Flag_of_the_Soviet_Union.svg.png,T-72AV,captured,https://i.postimg.cc/HLP22qvC/4880.png,7,761,428,54,259,20,2022-06-06T21:07:10Z
Tanks,Russia,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_the_Soviet_Union.svg/23px-Flag_of_the_Soviet_Union.svg.png,T-72B,destroyed,https://i.postimg.cc/1XwLVN2J/1366.png,136,761,428,54,259,20,2022-06-06T21:07:10Z
Tanks,Russia,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_the_Soviet_Union.svg/23px-Flag_of_the_Soviet_Union.svg.png,T-72B,destroyed,https://i.postimg.cc/PJyDTMvz/3f.png,136,761,428,54,259,20,2022-06-06T21:07:10Z
Tanks,Russia,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_the_Soviet_Union.svg/23px-Flag_of_the_Soviet_Union.svg.png,T-72B,destroyed,https://i.postimg.cc/nVC3Hb5N/v90.png,136,761,428,54,259,20,2022-06-06T21:07:10Z
Tanks,Russia,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_the_Soviet_Union.svg/23px-Flag_of_the_Soviet_Union.svg.png,T-72B,destroyed,https://i.postimg.cc/1z0hr1Ck/5gg.png,136,761,428,54,259,20,2022-06-06T21:07:10Z
Tanks,Russia,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_the_Soviet_Union.svg/23px-Flag_of_the_Soviet_Union.svg.png,T-72B,destroyed,https://i.postimg.cc/T1X85D34/443fp.png,136,761,428,54,259,20,2022-06-06T21:07:10Z
Tanks,Russia,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_the_Soviet_Union.svg/23px-Flag_of_the_Soviet_Union.svg.png,T-72B,destroyed,https://i.postimg.cc/q78RX85k/v43.png,136,761,428,54,259,20,2022-06-06T21:07:10Z
Tanks,Russia,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_the_Soviet_Union.svg/23px-Flag_of_the_Soviet_Union.svg.png,T-72B,destroyed,https://i.postimg.cc/7LsDvrGm/b900.png,136,761,428,54,259,20,2022-06-06T21:07:10Z
Tanks,Russia,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_the_Soviet_Union.svg/23px-Flag_of_the_Soviet_Union.svg.png,T-72B,destroyed,https://i.postimg.cc/258nmcdH/443l.png,136,761,428,54,259,20,2022-06-06T21:07:10Z
Tanks,Russia,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_the_Soviet_Union.svg/23px-Flag_of_the_Soviet_Union.svg.png,T-72B,destroyed,https://i.postimg.cc/PJ6wWFCG/360.png,136,761,428,54,259,20,2022-06-06T21:07:10Z
Tanks,Russia,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_the_Soviet_Union.svg/23px-Flag_of_the_Soviet_Union.svg.png,T-72B,destroyed,https://i.postimg.cc/1z9rmbky/6r.png,136,761,428,54,259,20,2022-06-06T21:07:10Z
Tanks,Russia,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_the_Soviet_Union.svg/23px-Flag_of_the_Soviet_Union.svg.png,T-72B,destroyed,https://i.postimg.cc/13Sh2Bf1/581.png,136,761,428,54,259,20,2022-06-06T21:07:10Z
Tanks,Russia,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_the_Soviet_Union.svg/23px-Flag_of_the_Soviet_Union.svg.png,T-72B,destroyed,https://i.postimg.cc/NfHfvHzc/4678.png,136,761,428,54,259,20,2022-06-06T21:07:10Z
Tanks,Russia,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_the_Soviet_Union.svg/23px-Flag_of_the_Soviet_Union.svg.png,T-72B,destroyed,https://i.postimg.cc/NfHfvHzc/4678.png,136,761,428,54,259,20,2022-06-06T21:07:10Z
Tanks,Russia,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_the_Soviet_Union.svg/23px-Flag_of_the_Soviet_Union.svg.png,T-72B,destroyed,https://i.postimg.cc/4y1bhVKK/3588.png,136,761,428,54,259,20,2022-06-06T21:07:10Z
Tanks,Russia,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_the_Soviet_Union.svg/23px-Flag_of_the_Soviet_Union.svg.png,T-72B,destroyed,https://i.postimg.cc/LhdGMJ7x/7j0.jpg,136,761,428,54,259,20,2022-06-06T21:07:10Z
Tanks,Russia,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_the_Soviet_Union.svg/23px-Flag_of_the_Soviet_Union.svg.png,T-72B,destroyed,https://i.postimg.cc/VLnqCPFH/bt.png,136,761,428,54,259,20,2022-06-06T21:07:10Z
Tanks,Russia,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_the_Soviet_Union.svg/23px-Flag_of_the_Soviet_Union.svg.png,T-72B,destroyed,https://i.postimg.cc/QCRJKWZ1/4399.png,136,761,428,54,259,20,2022-06-06T21:07:10Z
Tanks,Russia,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_the_Soviet_Union.svg/23px-Flag_of_the_Soviet_Union.svg.png,T-72B,destroyed,https://i.postimg.cc/63jq82dV/467.png,136,761,428,54,259,20,2022-06-06T21:07:10Z
Tanks,Russia,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_the_Soviet_Union.svg/23px-Flag_of_the_Soviet_Union.svg.png,T-72B,destroyed,https://i.postimg.cc/PJVQs9nb/3380.png,136,761,428,54,259,20,2022-06-06T21:07:10Z
Tanks,Russia,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_the_Soviet_Union.svg/23px-Flag_of_the_Soviet_Union.svg.png,T-72B,destroyed,https://i.postimg.cc/50W35bPK/431.png,136,761,428,54,259,20,2022-06-06T21:07:10Z
Tanks,Russia,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_the_Soviet_Union.svg/23px-Flag_of_the_Soviet_Union.svg.png,T-72B,destroyed,https://i.postimg.cc/PxGCwgBx/h0.jpg,136,761,428,54,259,20,2022-06-06T21:07:10Z
Tanks,Russia,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_the_Soviet_Union.svg/23px-Flag_of_the_Soviet_Union.svg.png,T-72B,destroyed,https://i.postimg.cc/Px2P9QYR/t11.png,136,761,428,54,259,20,2022-06-06T21:07:10Z
Tanks,Russia,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_the_Soviet_Union.svg/23px-Flag_of_the_Soviet_Union.svg.png,T-72B,destroyed,https://i.postimg.cc/QCzVxN6g/t12.png,136,761,428,54,259,20,2022-06-06T21:07:10Z
Tanks,Russia,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_the_Soviet_Union.svg/23px-Flag_of_the_Soviet_Union.svg.png,T-72B,destroyed,https://i.postimg.cc/0NMP51C0/d2.jpg,136,761,428,54,259,20,2022-06-06T21:07:10Z
Tanks,Russia,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_the_Soviet_Union.svg/23px-Flag_of_the_Soviet_Union.svg.png,T-72B,destroyed,https://i.postimg.cc/SsqWB6TF/54.jpg,136,761,428,54,259,20,2022-06-06T21:07:10Z
Tanks,Russia,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_the_Soviet_Union.svg/23px-Flag_of_the_Soviet_Union.svg.png,T-72B,destroyed,https://i.postimg.cc/MK7H2bYN/64.png,136,761,428,54,259,20,2022-06-06T21:07:10Z
Tanks,Russia,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_the_Soviet_Union.svg/23px-Flag_of_the_Soviet_Union.svg.png,T-72B,destroyed,https://i.postimg.cc/5ys6c7Ky/653.png,136,761,428,54,259,20,2022-06-06T21:07:10Z
Tanks,Russia,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_the_Soviet_Union.svg/23px-Flag_of_the_Soviet_Union.svg.png,T-72B,destroyed,https://i.postimg.cc/kXhmxnxZ/g65.jpg,136,761,428,54,259,20,2022-06-06T21:07:10Z
Tanks,Russia,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_the_Soviet_Union.svg/23px-Flag_of_the_Soviet_Union.svg.png,T-72B,destroyed,https://i.postimg.cc/dV04yqpr/d8.jpg,136,761,428,54,259,20,2022-06-06T21:07:10Z
Tanks,Russia,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_the_Soviet_Union.svg/23px-Flag_of_the_Soviet_Union.svg.png,T-72B,destroyed,https://i.postimg.cc/FHnGbMXq/13.jpg,136,761,428,54,259,20,2022-06-06T21:07:10Z
Tanks,Russia,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_the_Soviet_Union.svg/23px-Flag_of_the_Soviet_Union.svg.png,T-72B,destroyed,https://i.postimg.cc/ZnVfz5bh/sx.jpg,136,761,428,54,259,20,2022-06-06T21:07:10Z
Tanks,Russia,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_the_Soviet_Union.svg/23px-Flag_of_the_Soviet_Union.svg.png,T-72B,destroyed,https://i.postimg.cc/bwLgHcHD/d6.jpg,136,761,428,54,259,20,2022-06-06T21:07:10Z
Tanks,Russia,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_the_Soviet_Union.svg/23px-Flag_of_the_Soviet_Union.svg.png,T-72B,destroyed,https://i.postimg.cc/d0p84q71/85g.png,136,761,428,54,259,20,2022-06-06T21:07:10Z
Tanks,Russia,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_the_Soviet_Union.svg/23px-Flag_of_the_Soviet_Union.svg.png,T-72B,destroyed,https://postimg.cc/ZCqpTFYY,136,761,428,54,259,20,2022-06-06T21:07:10Z
Tanks,Russia,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_the_Soviet_Union.svg/23px-Flag_of_the_Soviet_Union.svg.png,T-72B,destroyed,https://i.postimg.cc/bY2Lszg3/2b.jpg,136,761,428,54,259,20,2022-06-06T21:07:10Z
Tanks,Russia,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_the_Soviet_Union.svg/23px-Flag_of_the_Soviet_Union.svg.png,T-72B,destroyed,https://i.postimg.cc/TPD19KmC/41.png,136,761,428,54,259,20,2022-06-06T21:07:10Z
Tanks,Russia,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_the_Soviet_Union.svg/23px-Flag_of_the_Soviet_Union.svg.png,T-72B,destroyed,https://postimg.cc/2LSs8BCK,136,761,428,54,259,20,2022-06-06T21:07:10Z
Tanks,Russia,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_the_Soviet_Union.svg/23px-Flag_of_the_Soviet_Union.svg.png,T-72B,destroyed,https://postimg.cc/rKPksg0C,136,761,428,54,259,20,2022-06-06T21:07:10Z
Tanks,Russia,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_the_Soviet_Union.svg/23px-Flag_of_the_Soviet_Union.svg.png,T-72B,destroyed,https://i.postimg.cc/13kJ6tbc/65h.jpg,136,761,428,54,259,20,2022-06-06T21:07:10Z
Tanks,Russia,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_the_Soviet_Union.svg/23px-Flag_of_the_Soviet_Union.svg.png,T-72B,destroyed,https://i.postimg.cc/85VDbhxw/f46.jpg,136,761,428,54,259,20,2022-06-06T21:07:10Z
Tanks,Russia,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_the_Soviet_Union.svg/23px-Flag_of_the_Soviet_Union.svg.png,T-72B,destroyed,https://i.postimg.cc/xTF2ZrWX/32117.jpg,136,761,428,54,259,20,2022-06-06T21:07:10Z
Tanks,Russia,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_the_Soviet_Union.svg/23px-Flag_of_the_Soviet_Union.svg.png,T-72B,destroyed,https://i.postimg.cc/5y7ZDvKh/66.jpg,136,761,428,54,259,20,2022-06-06T21:07:10Z
Tanks,Russia,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_the_Soviet_Union.svg/23px-Flag_of_the_Soviet_Union.svg.png,T-72B,destroyed,https://i.postimg.cc/mDwxNKY2/677.jpg,136,761,428,54,259,20,2022-06-06T21:07:10Z
Tanks,Russia,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_the_Soviet_Union.svg/23px-Flag_of_the_Soviet_Union.svg.png,T-72B,destroyed,https://i.postimg.cc/rF0xgMxn/87.jpg,136,761,428,54,259,20,2022-06-06T21:07:10Z
Tanks,Russia,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_the_Soviet_Union.svg/23px-Flag_of_the_Soviet_Union.svg.png,T-72B,destroyed,https://i.postimg.cc/85xknTjh/4889.jpg,136,761,428,54,259,20,2022-06-06T21:07:10Z
