equipment_type,cntry_army,flag,system,status,image_link,total_equipment_type_oryx,total_system_oryx,total_destroyed_oryx,total_abandoned_oryx,total_captured_oryx,total_damaged_oryx,timestamp
Tanks,Russia,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_the_Soviet_Union.svg/23px-Flag_of_the_Soviet_Union.svg.png,T-72B,destroyed,https://i.postimg.cc/1z0hr1Ck/5gg.png,47,300,128,42,126,4,2022-03-27T12:05:25Z
Tanks,Russia,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_the_Soviet_Union.svg/23px-Flag_of_the_Soviet_Union.svg.png,T-72B,destroyed,https://i.postimg.cc/T1X85D34/443fp.png,47,300,128,42,126,4,2022-03-27T12:05:25Z
Tanks,Russia,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_the_Soviet_Union.svg/23px-Flag_of_the_Soviet_Union.svg.png,T-72B,destroyed,https://i.postimg.cc/q78RX85k/v43.png,47,300,128,42,126,4,2022-03-27T12:05:25Z
Tanks,Russia,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_the_Soviet_Union.svg/23px-Flag_of_the_Soviet_Union.svg.png,T-72B,destroyed,https://i.postimg.cc/7LsDvrGm/b900.png,47,300,128,42,126,4,2022-03-27T12:05:25Z
Tanks,Russia,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_the_Soviet_Union.svg/23px-Flag_of_the_Soviet_Union.svg.png,T-72B,destroyed,https://i.postimg.cc/258nmcdH/443l.png,47,300,128,42,126,4,2022-03-27T12:05:25Z
Tanks,Russia,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_the_Soviet_Union.svg/23px-Flag_of_the_Soviet_Union.svg.png,T-72B,destroyed,https://i.postimg.cc/PJ6wWFCG/360.png,47,300,128,42,126,4,2022-03-27T12:05:25Z
Tanks,Russia,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_the_Soviet_Union.svg/23px-Flag_of_the_Soviet_Union.svg.png,T-72B,destroyed,https://i.postimg.cc/1z9rmbky/6r.png,47,300,128,42,126,4,2022-03-27T12:05:25Z
Tanks,Russia,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_the_Soviet_Union.svg/23px-Flag_of_the_Soviet_Union.svg.png,T-72B,destroyed,https://i.postimg.cc/13Sh2Bf1/581.png,47,300,128,42,126,4,2022-03-27T12:05:25Z
Tanks,Russia,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_the_Soviet_Union.svg/23px-Flag_of_the_Soviet_Union.svg.png,T-72B,destroyed,https://i.postimg.cc/MZBT5zpG/380.png,47,300,128,42,126,4,2022-03-27T12:05:25Z
Tanks,Russia,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_the_Soviet_Union.svg/23px-Flag_of_the_Soviet_Union.svg.png,T-72B,destroyed,https://i.postimg.cc/MZBT5zpG/380.png,47,300,128,42,126,4,2022-03-27T12:05:25Z
Tanks,Russia,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_the_Soviet_Union.svg/23px-Flag_of_the_Soviet_Union.svg.png,T-72B,destroyed,https://i.postimg.cc/4y1bhVKK/3588.png,47,300,128,42,126,4,2022-03-27T12:05:25Z
Tanks,Russia,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_the_Soviet_Union.svg/23px-Flag_of_the_Soviet_Union.svg.png,T-72B,destroyed,https://i.postimg.cc/LhdGMJ7x/7j0.jpg,47,300,128,42,126,4,2022-03-27T12:05:25Z
Tanks,Russia,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_the_Soviet_Union.svg/23px-Flag_of_the_Soviet_Union.svg.png,T-72B,destroyed,https://i.postimg.cc/QCRJKWZ1/4399.png,47,300,128,42,126,4,2022-03-27T12:05:25Z
Tanks,Russia,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_the_Soviet_Union.svg/23px-Flag_of_the_Soviet_Union.svg.png,T-72B,destroyed,https://i.postimg.cc/63jq82dV/467.png,47,300,128,42,126,4,2022-03-27T12:05:25Z
Tanks,Russia,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_the_Soviet_Union.svg/23px-Flag_of_the_Soviet_Union.svg.png,T-72B,destroyed,https://i.postimg.cc/PJVQs9nb/3380.png,47,300,128,42,126,4,2022-03-27T12:05:25Z
Tanks,Russia,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_the_Soviet_Union.svg/23px-Flag_of_the_Soviet_Union.svg.png,T-72B,destroyed,https://i.postimg.cc/PxGCwgBx/h0.jpg,47,300,128,42,126,4,2022-03-27T12:05:25Z
Tanks,Russia,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_the_Soviet_Union.svg/23px-Flag_of_the_Soviet_Union.svg.png,T-72B,damaged,https://i.postimg.cc/HLqxBrSK/4fa.png,47,300,128,42,126,4,2022-03-27T12:05:25Z
Tanks,Russia,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_the_Soviet_Union.svg/23px-Flag_of_the_Soviet_Union.svg.png,T-72B,abandoned,https://i.postimg.cc/8zz8WcH7/763.png,47,300,128,42,126,4,2022-03-27T12:05:25Z
Tanks,Russia,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_the_Soviet_Union.svg/23px-Flag_of_the_Soviet_Union.svg.png,T-72B,abandoned,https://i.postimg.cc/1tvs3GFY/470.png,47,300,128,42,126,4,2022-03-27T12:05:25Z
Tanks,Russia,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_the_Soviet_Union.svg/23px-Flag_of_the_Soviet_Union.svg.png,T-72B,abandoned,https://i.postimg.cc/sfLpFS54/4566.png,47,300,128,42,126,4,2022-03-27T12:05:25Z
Tanks,Russia,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_the_Soviet_Union.svg/23px-Flag_of_the_Soviet_Union.svg.png,T-72B,abandoned,https://i.postimg.cc/zv3Z8G8D/5570.png,47,300,128,42,126,4,2022-03-27T12:05:25Z
Tanks,Russia,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_the_Soviet_Union.svg/23px-Flag_of_the_Soviet_Union.svg.png,T-72B,abandoned,https://i.postimg.cc/QCL5TQsB/d24.png,47,300,128,42,126,4,2022-03-27T12:05:25Z
Tanks,Russia,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_the_Soviet_Union.svg/23px-Flag_of_the_Soviet_Union.svg.png,T-72B,abandoned,https://i.postimg.cc/KzgLWJ4m/341.png,47,300,128,42,126,4,2022-03-27T12:05:25Z
Tanks,Russia,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_the_Soviet_Union.svg/23px-Flag_of_the_Soviet_Union.svg.png,T-72B,damaged,https://i.postimg.cc/Bv3rSysY/33213.png,47,300,128,42,126,4,2022-03-27T12:05:25Z
Tanks,Russia,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_the_Soviet_Union.svg/23px-Flag_of_the_Soviet_Union.svg.png,T-72B,captured,https://i.postimg.cc/4xc1brgd/446.png,47,300,128,42,126,4,2022-03-27T12:05:25Z
Tanks,Russia,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_the_Soviet_Union.svg/23px-Flag_of_the_Soviet_Union.svg.png,T-72B,captured,https://i.postimg.cc/26mGDmRD/m4.png,47,300,128,42,126,4,2022-03-27T12:05:25Z
Tanks,Russia,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_the_Soviet_Union.svg/23px-Flag_of_the_Soviet_Union.svg.png,T-72B,captured,https://i.postimg.cc/TY3dqqM5/52.png,47,300,128,42,126,4,2022-03-27T12:05:25Z
Tanks,Russia,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_the_Soviet_Union.svg/23px-Flag_of_the_Soviet_Union.svg.png,T-72B,captured,https://i.postimg.cc/PJknPwNV/1245.png,47,300,128,42,126,4,2022-03-27T12:05:25Z
Tanks,Russia,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_the_Soviet_Union.svg/23px-Flag_of_the_Soviet_Union.svg.png,T-72B,destroyed,https://i.postimg.cc/HxqJby2G/488.png,47,300,128,42,126,4,2022-03-27T12:05:25Z
Tanks,Russia,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_the_Soviet_Union.svg/23px-Flag_of_the_Soviet_Union.svg.png,T-72B,captured,https://i.postimg.cc/rpJQGW17/46k.png,47,300,128,42,126,4,2022-03-27T12:05:25Z
Tanks,Russia,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_the_Soviet_Union.svg/23px-Flag_of_the_Soviet_Union.svg.png,T-72B,captured,https://i.postimg.cc/13gv8gsQ/g5mm.jpg,47,300,128,42,126,4,2022-03-27T12:05:25Z
Tanks,Russia,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_the_Soviet_Union.svg/23px-Flag_of_the_Soviet_Union.svg.png,T-72B,captured,https://i.postimg.cc/8PQKDG7t/ta2.png,47,300,128,42,126,4,2022-03-27T12:05:25Z
Tanks,Russia,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_the_Soviet_Union.svg/23px-Flag_of_the_Soviet_Union.svg.png,T-72B,captured,https://i.postimg.cc/JhJ6G2t4/5422.png,47,300,128,42,126,4,2022-03-27T12:05:25Z
Tanks,Russia,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_the_Soviet_Union.svg/23px-Flag_of_the_Soviet_Union.svg.png,T-72B,captured,https://i.postimg.cc/T3kpMkxx/52.jpg,47,300,128,42,126,4,2022-03-27T12:05:25Z
Tanks,Russia,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_the_Soviet_Union.svg/23px-Flag_of_the_Soviet_Union.svg.png,T-72B,captured,https://i.postimg.cc/y8Cgm71v/366.png,47,300,128,42,126,4,2022-03-27T12:05:25Z
Tanks,Russia,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_the_Soviet_Union.svg/23px-Flag_of_the_Soviet_Union.svg.png,T-72B,captured,https://i.postimg.cc/7hvdbLzy/5422.jpg,47,300,128,42,126,4,2022-03-27T12:05:25Z
Tanks,Russia,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_the_Soviet_Union.svg/23px-Flag_of_the_Soviet_Union.svg.png,T-72B,captured,https://i.postimg.cc/WzC3dgn1/d1d.jpg,47,300,128,42,126,4,2022-03-27T12:05:25Z
Tanks,Russia,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_the_Soviet_Union.svg/23px-Flag_of_the_Soviet_Union.svg.png,T-72B,captured,https://i.postimg.cc/KYj8D0H8/r3.jpg,47,300,128,42,126,4,2022-03-27T12:05:25Z
Tanks,Russia,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_the_Soviet_Union.svg/23px-Flag_of_the_Soviet_Union.svg.png,T-72B,captured,https://i.postimg.cc/rmsL0R73/4f1.png,47,300,128,42,126,4,2022-03-27T12:05:25Z
Tanks,Russia,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_the_Soviet_Union.svg/23px-Flag_of_the_Soviet_Union.svg.png,T-72B,captured,https://i.postimg.cc/2j7N340c/23f.jpg,47,300,128,42,126,4,2022-03-27T12:05:25Z
Tanks,Russia,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_the_Soviet_Union.svg/23px-Flag_of_the_Soviet_Union.svg.png,T-72B,captured,https://i.postimg.cc/Bv3rSysY/33213.png,47,300,128,42,126,4,2022-03-27T12:05:25Z
Tanks,Russia,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_the_Soviet_Union.svg/23px-Flag_of_the_Soviet_Union.svg.png,T-72B,captured,https://i.postimg.cc/Kcs8NxNt/5h.png,47,300,128,42,126,4,2022-03-27T12:05:25Z
Tanks,Russia,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_the_Soviet_Union.svg/23px-Flag_of_the_Soviet_Union.svg.png,T-72B,captured,https://i.postimg.cc/BQx2ch5r/c5.jpg,47,300,128,42,126,4,2022-03-27T12:05:25Z
Tanks,Russia,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_the_Soviet_Union.svg/23px-Flag_of_the_Soviet_Union.svg.png,T-72B,captured,https://i.postimg.cc/PfvWNfCr/c6.jpg,47,300,128,42,126,4,2022-03-27T12:05:25Z
Tanks,Russia,https://upload.wikimedia.org/wikipedia/en/thumb/f/f3/Flag_of_Russia.svg/23px-Flag_of_Russia.svg.png,T-72B Obr. 1989,destroyed,https://i.postimg.cc/VLBGh0Lz/3dd1.jpg,14,300,128,42,126,4,2022-03-27T12:05:25Z
Tanks,Russia,https://upload.wikimedia.org/wikipedia/en/thumb/f/f3/Flag_of_Russia.svg/23px-Flag_of_Russia.svg.png,T-72B Obr. 1989,destroyed,https://i.postimg.cc/RhMrhxYT/90.png,14,300,128,42,126,4,2022-03-27T12:05:25Z
Tanks,Russia,https://upload.wikimedia.org/wikipedia/en/thumb/f/f3/Flag_of_Russia.svg/23px-Flag_of_Russia.svg.png,T-72B Obr. 1989,destroyed,https://i.postimg.cc/qvxQ3f3b/f48.png,14,300,128,42,126,4,2022-03-27T12:05:25Z
Tanks,Russia,https://upload.wikimedia.org/wikipedia/en/thumb/f/f3/Flag_of_Russia.svg/23px-Flag_of_Russia.svg.png,T-72B Obr. 1989,destroyed,https://i.postimg.cc/kMbfTBHz/983.png,14,300,128,42,126,4,2022-03-27T12:05:25Z
Tanks,Russia,https://upload.wikimedia.org/wikipedia/en/thumb/f/f3/Flag_of_Russia.svg/23px-Flag_of_Russia.svg.png,T-72B Obr. 1989,destroyed,https://postlmg.cc/HJF3Zn73,14,300,128,42,126,4,2022-03-27T12:05:25Z
Tanks,Russia,https://upload.wikimedia.org/wikipedia/en/thumb/f/f3/Flag_of_Russia.svg/23px-Flag_of_Russia.svg.png,T-72B Obr. 1989,damaged,https://i.postimg.cc/Sx58mgzj/480.png,14,300,128,42,126,4,2022-03-27T12:05:25Z
Tanks,Russia,https://upload.wikimedia.org/wikipedia/en/thumb/f/f3/Flag_of_Russia.svg/23px-Flag_of_Russia.svg.png,T-72B Obr. 1989,abandoned,https://i.postimg.cc/rsFyfrR7/h8.png,14,300,128,42,126,4,2022-03-27T12:05:25Z
Tanks,Russia,https://upload.wikimedia.org/wikipedia/en/thumb/f/f3/Flag_of_Russia.svg/23px-Flag_of_Russia.svg.png,T-72B Obr. 1989,abandoned,https://i.postimg.cc/6qVQKzjC/4t.png,14,300,128,42,126,4,2022-03-27T12:05:25Z
Tanks,Russia,https://upload.wikimedia.org/wikipedia/en/thumb/f/f3/Flag_of_Russia.svg/23px-Flag_of_Russia.svg.png,T-72B Obr. 1989,abandoned,https://i.postimg.cc/CLJ0n115/490.png,14,300,128,42,126,4,2022-03-27T12:05:25Z
Tanks,Russia,https://upload.wikimedia.org/wikipedia/en/thumb/f/f3/Flag_of_Russia.svg/23px-Flag_of_Russia.svg.png,T-72B Obr. 1989,damaged,https://i.postimg.cc/9XgKbxBF/8.jpg,14,300,128,42,126,4,2022-03-27T12:05:25Z
Tanks,Russia,https://upload.wikimedia.org/wikipedia/en/thumb/f/f3/Flag_of_Russia.svg/23px-Flag_of_Russia.svg.png,T-72B Obr. 1989,captured,https://i.postimg.cc/NM8vPWBX/669.png,14,300,128,42,126,4,2022-03-27T12:05:25Z
Tanks,Russia,https://upload.wikimedia.org/wikipedia/en/thumb/f/f3/Flag_of_Russia.svg/23px-Flag_of_Russia.svg.png,T-72B Obr. 1989,captured,https://i.postimg.cc/ncVTvBjk/d8.png,14,300,128,42,126,4,2022-03-27T12:05:25Z
Tanks,Russia,https://upload.wikimedia.org/wikipedia/en/thumb/f/f3/Flag_of_Russia.svg/23px-Flag_of_Russia.svg.png,T-72B Obr. 1989,captured,https://i.postimg.cc/QdD8JTw6/78.png,14,300,128,42,126,4,2022-03-27T12:05:25Z
Tanks,Russia,https://upload.wikimedia.org/wikipedia/en/thumb/f/f3/Flag_of_Russia.svg/23px-Flag_of_Russia.svg.png,T-72B Obr. 1989,captured,https://i.postimg.cc/HLjXBgBt/4431.png,14,300,128,42,126,4,2022-03-27T12:05:25Z
Tanks,Russia,https://upload.wikimedia.org/wikipedia/en/thumb/f/f3/Flag_of_Russia.svg/23px-Flag_of_Russia.svg.png,T-72B3,destroyed,https://i.postimg.cc/Xqy5KYn3/55u.png,31,300,128,42,126,4,2022-03-27T12:05:25Z
Tanks,Russia,https://upload.wikimedia.org/wikipedia/en/thumb/f/f3/Flag_of_Russia.svg/23px-Flag_of_Russia.svg.png,T-72B3,destroyed,https://i.postimg.cc/9MgnjkFX/6hh.png,31,300,128,42,126,4,2022-03-27T12:05:25Z
Tanks,Russia,https://upload.wikimedia.org/wikipedia/en/thumb/f/f3/Flag_of_Russia.svg/23px-Flag_of_Russia.svg.png,T-72B3,destroyed,https://i.postimg.cc/y6wWVgL9/4432.png,31,300,128,42,126,4,2022-03-27T12:05:25Z
Tanks,Russia,https://upload.wikimedia.org/wikipedia/en/thumb/f/f3/Flag_of_Russia.svg/23px-Flag_of_Russia.svg.png,T-72B3,destroyed,https://i.postimg.cc/Bn1tj0QC/4368.png,31,300,128,42,126,4,2022-03-27T12:05:25Z
Tanks,Russia,https://upload.wikimedia.org/wikipedia/en/thumb/f/f3/Flag_of_Russia.svg/23px-Flag_of_Russia.svg.png,T-72B3,destroyed,https://i.postimg.cc/htc1rXFj/d31.png,31,300,128,42,126,4,2022-03-27T12:05:25Z
Tanks,Russia,https://upload.wikimedia.org/wikipedia/en/thumb/f/f3/Flag_of_Russia.svg/23px-Flag_of_Russia.svg.png,T-72B3,destroyed,https://i.postimg.cc/XvVJCqzR/47.png,31,300,128,42,126,4,2022-03-27T12:05:25Z
Tanks,Russia,https://upload.wikimedia.org/wikipedia/en/thumb/f/f3/Flag_of_Russia.svg/23px-Flag_of_Russia.svg.png,T-72B3,destroyed,https://i.postimg.cc/t4Cm0wNx/446.png,31,300,128,42,126,4,2022-03-27T12:05:25Z
Tanks,Russia,https://upload.wikimedia.org/wikipedia/en/thumb/f/f3/Flag_of_Russia.svg/23px-Flag_of_Russia.svg.png,T-72B3,destroyed,https://i.postimg.cc/nVW5kF23/t2.png,31,300,128,42,126,4,2022-03-27T12:05:25Z
Tanks,Russia,https://upload.wikimedia.org/wikipedia/en/thumb/f/f3/Flag_of_Russia.svg/23px-Flag_of_Russia.svg.png,T-72B3,destroyed,https://i.postimg.cc/nVW5kF23/t2.png,31,300,128,42,126,4,2022-03-27T12:05:25Z
Tanks,Russia,https://upload.wikimedia.org/wikipedia/en/thumb/f/f3/Flag_of_Russia.svg/23px-Flag_of_Russia.svg.png,T-72B3,destroyed,https://i.postimg.cc/J0S24x0f/t1.png,31,300,128,42,126,4,2022-03-27T12:05:25Z
Tanks,Russia,https://upload.wikimedia.org/wikipedia/en/thumb/f/f3/Flag_of_Russia.svg/23px-Flag_of_Russia.svg.png,T-72B3,destroyed,https://i.postimg.cc/x8hVYksx/668.png,31,300,128,42,126,4,2022-03-27T12:05:25Z
Tanks,Russia,https://upload.wikimedia.org/wikipedia/en/thumb/f/f3/Flag_of_Russia.svg/23px-Flag_of_Russia.svg.png,T-72B3,destroyed,https://i.postimg.cc/k5kN7zGq/3tyu.png,31,300,128,42,126,4,2022-03-27T12:05:25Z
Tanks,Russia,https://upload.wikimedia.org/wikipedia/en/thumb/f/f3/Flag_of_Russia.svg/23px-Flag_of_Russia.svg.png,T-72B3,destroyed,https://twitter.com/UAWeapons/status/1507383319557820422,31,300,128,42,126,4,2022-03-27T12:05:25Z
Tanks,Russia,https://upload.wikimedia.org/wikipedia/en/thumb/f/f3/Flag_of_Russia.svg/23px-Flag_of_Russia.svg.png,T-72B3,damaged,https://i.postimg.cc/zfTsVnsF/579.png,31,300,128,42,126,4,2022-03-27T12:05:25Z
Tanks,Russia,https://upload.wikimedia.org/wikipedia/en/thumb/f/f3/Flag_of_Russia.svg/23px-Flag_of_Russia.svg.png,T-72B3,abandoned,https://i.postimg.cc/fLmkGMYm/5g6.png,31,300,128,42,126,4,2022-03-27T12:05:25Z
Tanks,Russia,https://upload.wikimedia.org/wikipedia/en/thumb/f/f3/Flag_of_Russia.svg/23px-Flag_of_Russia.svg.png,T-72B3,abandoned,https://i.postimg.cc/4Nvz1J9Q/42.png,31,300,128,42,126,4,2022-03-27T12:05:25Z
Tanks,Russia,https://upload.wikimedia.org/wikipedia/en/thumb/f/f3/Flag_of_Russia.svg/23px-Flag_of_Russia.svg.png,T-72B3,abandoned,https://i.postimg.cc/9Q0cgWhd/3dh0.png,31,300,128,42,126,4,2022-03-27T12:05:25Z
Tanks,Russia,https://upload.wikimedia.org/wikipedia/en/thumb/f/f3/Flag_of_Russia.svg/23px-Flag_of_Russia.svg.png,T-72B3,abandoned,https://i.postimg.cc/sDXVZcxD/d31.png,31,300,128,42,126,4,2022-03-27T12:05:25Z
